file_name,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
48_unhealthy.wav,0.085,0.028,1628.571,343.042,1700.504,231.561,2220.019,214.439,2763.029,210.673,27.289,16.128,17.292,18.577,18.37,18.985,20.371,4.773,3.72,3.773,3.325,3.009,2.477,3.334,3164.989,710.572,-93.359,137.467,-45.092,37.812,-9.42,12.595,-7.481,5.539,-3.74,-2.011,-2.459,-9.579,-3.168,-5.562,-7.494,-5.684,-2.015,-3.879,-6.209,-8.088,36.626,22.703,12.605,12.411,11.928,9.85,7.145,8.071,7.91,6.156,7.37,6.825,7.544,7.557,6.952,6.45,6.967,8.306,6.456,8.166
9_unhealthy.wav,0.043,0.02,1156.874,523.473,1598.229,508.872,2208.058,488.367,2773.578,457.196,28.342,18.106,19.98,20.163,19.679,16.359,33.691,5.445,4.688,4.489,3.772,3.743,2.602,5.605,2323.063,1434.404,-178.603,154.005,-4.959,21.929,-2.054,23.674,-1.285,11.562,-6.027,4.947,-2.94,5.409,-4.124,2.984,-5.322,-8.831,-11.077,-3.206,3.858,3.554,68.943,29.764,21.367,14.184,11.67,8.735,11.33,8.457,10.507,8.277,7.914,6.104,7.953,7.207,7.058,7.59,6.344,5.477,5.736,5.698
117_healthy.wav,0.153,0.086,3439.794,943.172,3210.093,350.38,3656.784,260.684,4045.07,238.426,20.608,17.347,18.429,18.216,17.699,16.509,15.239,6.052,4.86,4.794,4.382,3.481,2.754,1.856,7450.946,1559.635,-97.054,51.835,18.752,20.487,5.611,3.576,5.574,0.741,7.338,1.658,-2.698,-0.442,-1.084,-3.451,-2.476,-3.303,-2.228,-2.65,-2.744,0.306,80.692,24.875,20.681,17.185,12.515,13.894,12.05,11.916,10.797,8.645,10.207,9.499,7.637,7.658,6.691,6.898,7.238,7.009,7.598,7.903
53_unhealthy.wav,0.188,0.06,3348.003,551.943,2934.726,235.144,3395.266,171.343,3802.783,129.39,17.503,15.081,17.382,16.716,17.427,17.08,15.327,4.189,3.826,4.058,2.966,2.75,2.475,1.561,6907.12,1013.1,4.083,52.609,-11.055,19.704,11.284,7.059,5.063,4.562,0.026,5.154,3.404,1.169,0.582,1.274,0.714,-0.812,-3.014,-1.717,-1.696,-1.294,33.199,15.546,11.045,10.398,9.278,7.853,7.973,6.808,6.812,6.419,6.56,5.623,5.723,5.106,5.066,5.681,5.482,5.843,5.449,6.481
84_unhealthy.wav,0.139,0.064,2548.77,647.328,2377.39,258.063,2761.231,197.668,3112.221,167.133,25.514,13.809,19.231,19.505,18.763,17.148,42.396,4.992,3.856,4.606,4.057,3.326,2.72,3.165,5355.747,1085.392,-94.269,91.891,-17.601,45.527,-15.702,32.636,-18.014,21.571,-15.724,16.807,-18.291,13.341,-15.458,5.205,-11.221,6.207,-7.959,7.711,-4.605,0.535,42.023,21.424,16.434,9.492,12.571,7.661,9.178,7.475,7.96,6.791,7.071,7.211,7.49,6.792,6.918,6.404,7.087,9.057,8.887,7.025
128_healthy.wav,0.102,0.053,2655.112,894.849,2920.192,440.266,3521.663,310.832,4050.003,245.388,22.257,15.956,18.06,18.049,18.72,17.201,15.139,4.838,4.36,4.471,4.479,4.437,3.345,1.506,5910.581,1984.796,-75.359,83.351,10.695,14.46,14.239,7.397,5.281,-0.393,5.721,3.366,-2.523,-4.216,-1.845,-5.907,-1.271,-3.769,-2.854,-0.932,-1.116,-2.716,68.228,28.66,18.704,14.75,12.039,11.478,10.522,9.927,9.998,8.403,7.868,8.073,7.749,7.433,7.297,8.893,9.065,8.562,8.686,9.828
99_unhealthy.wav,0.076,0.047,1549.759,655.884,1782.112,359.422,2310.559,284.614,2813.71,237.458,29.658,18.054,22.824,21.857,21.77,20.383,35.357,4.193,4.42,4.742,3.976,3.797,3.139,5.32,3161.001,1352.275,-235.201,123.872,-22.546,52.952,-1.454,24.661,-7.088,14.89,-12.783,16.718,-2.943,10.081,-15.029,3.119,-7.124,1.796,-7.077,0.023,-2.034,1.15,87.829,28.273,22.778,15.089,13.506,11.241,10.887,9.672,8.906,8.722,8.895,6.753,6.557,8.208,7.621,7.688,8.583,8.746,8.495,7.052
181_healthy.wav,0.128,0.07,3127.011,908.315,3219.722,370.267,3734.35,271.812,4179.772,240.653,26.119,15.967,18.616,18.319,18.275,16.233,15.976,4.894,5.174,5.15,4.09,3.485,2.292,2.155,7262.843,1766.079,-44.987,69.776,11.841,8.118,12.629,7.812,11.339,0.185,9.636,2.841,3.853,-0.842,2.132,1.083,-0.077,0.648,-1.485,3.726,4.554,4.274,59.444,28.832,20.169,18.406,14.282,16.132,11.195,11.322,10.638,9.271,8.697,8.027,9.091,9.783,10.587,10.296,11.377,10.279,10.874,9.274
136_healthy.wav,0.159,0.064,3182.413,729.002,3053.066,330.506,3552.3,219.63,3991.751,158.335,18.406,13.475,16.944,18.182,18.619,16.455,14.579,5.108,3.99,3.972,3.551,3.573,2.475,1.328,6979.481,1458.76,24.325,68.962,-4.227,-1.047,5.24,2.99,4.333,4.281,6.431,3.632,0.111,-0.01,2.062,1.545,3.992,2.814,2.196,1.573,-0.467,0.524,55.276,20.371,17.789,14.471,10.758,11.131,8.78,8.661,8.08,7.998,7.108,7.575,6.767,6.998,7.131,7.128,7.254,7.068,6.617,6.686
191_healthy.wav,0.148,0.088,3578.4,966.989,3335.469,333.292,3748.942,249.604,4105.642,219.283,25.686,17.505,19.521,19.755,18.545,16.32,15.428,4.971,4.639,5.266,4.078,3.651,2.472,1.854,7936.659,1279.638,-44.741,55.062,27.155,19.494,14.694,3.204,5.503,1.426,4.496,1.372,-1.659,-3.534,-7.92,-3.534,-8.194,-3.396,-2.661,4.285,1.354,-0.168,43.738,26.186,20.938,15.076,10.792,12.814,9.48,9.942,9.269,7.71,8.65,6.735,8.311,7.206,7.372,7.285,7.419,7.546,7.884,6.429
145_healthy.wav,0.136,0.074,3119.463,779.381,3018.814,343.239,3551.474,265.34,4018.436,229.854,24.246,15.647,18.95,17.688,17.512,18.535,15.57,5.605,4.983,5.403,4.393,3.726,3.925,2.062,6661.429,1530.379,-47.976,54.154,-3.96,21.494,13.905,5.999,13.759,1.065,6.729,6.221,1.618,0.457,2.416,-5.585,0.311,-0.998,0.643,1.256,2.071,3.029,56.359,22.839,26.397,17.319,13.555,15.394,13.034,11.967,9.213,9.946,8.135,8.009,8.99,8.819,7.916,7.527,9.685,10.077,10.47,9.021
63_unhealthy.wav,0.056,0.053,1676.094,1225.584,2295.709,836.805,3069.313,691.014,3741.224,575.965,21.733,21.447,24.379,22.855,20.765,18.333,15.804,5.026,5.13,5.045,5.247,5.0,3.653,1.718,3433.413,2872.191,-302.824,116.218,44.689,25.963,18.715,7.567,7.334,4.034,-4.182,0.88,0.955,2.821,1.406,-3.474,-0.891,0.592,-0.812,-2.381,0.369,-1.852,88.549,50.505,26.769,23.047,17.147,13.421,12.191,9.775,12.035,11.597,13.342,9.811,11.277,10.287,10.536,7.976,9.886,9.32,8.679,11.219
89_unhealthy.wav,0.073,0.042,1576.633,587.563,1810.976,359.922,2311.468,311.127,2789.043,272.962,27.785,17.545,21.471,21.562,20.738,19.41,37.262,5.264,4.294,5.199,4.382,3.966,3.687,4.057,3334.108,1229.969,-156.298,130.79,-25.23,43.485,-12.139,25.392,-7.94,17.616,-8.628,9.566,-8.367,5.764,-7.048,-1.886,-7.684,3.004,-6.434,-1.306,-7.831,-4.146,53.767,26.048,14.546,13.504,11.425,9.544,10.652,8.115,9.665,8.068,7.886,7.23,7.007,7.241,7.602,7.576,8.16,6.877,8.567,9.71
198_healthy.wav,0.137,0.142,3482.05,1502.228,3313.686,421.127,3794.536,268.342,4203.907,232.917,20.571,16.018,18.099,17.638,17.671,17.726,14.903,5.182,5.403,4.812,4.164,3.583,3.425,1.522,7557.913,2076.945,-125.518,51.232,38.5,14.497,16.244,4.644,12.318,1.178,1.729,9.767,-2.823,2.081,0.858,-0.504,1.34,-0.855,0.499,4.14,1.741,8.225,73.473,34.015,33.573,22.162,16.511,14.828,14.793,13.255,9.402,10.805,9.266,9.137,8.267,7.418,7.483,8.206,8.394,8.519,8.645,10.855
189_healthy.wav,0.172,0.106,3484.356,1141.481,3153.981,417.771,3621.191,294.765,4025.845,239.837,15.698,14.487,18.245,18.366,18.558,18.224,15.34,4.988,4.771,5.089,4.607,4.148,3.874,1.874,7232.333,1956.349,-42.879,54.879,17.034,19.79,6.859,2.769,11.825,1.209,7.942,1.129,-4.077,0.128,-4.239,-4.452,-2.511,-2.888,0.608,0.887,2.315,1.925,89.635,33.358,21.103,18.324,13.988,16.057,12.529,11.104,9.695,9.849,8.409,7.938,8.376,8.321,7.604,7.113,8.397,7.769,8.754,8.542
101_healthy.wav,0.127,0.097,3385.479,1024.904,3411.771,407.745,3854.909,307.144,4238.272,260.718,20.817,17.116,20.365,19.891,19.029,18.117,16.807,5.335,4.527,4.979,3.741,3.786,3.425,2.431,7923.178,1656.85,-94.508,55.671,29.266,27.035,20.047,1.185,12.947,-0.799,8.867,-0.682,-5.343,2.208,-4.614,-0.987,-1.489,3.117,2.504,4.1,9.177,4.742,64.571,24.886,18.036,17.128,11.863,14.994,11.67,12.722,10.933,11.211,9.842,8.612,8.447,7.045,7.832,10.607,9.613,10.624,9.359,9.412
150_healthy.wav,0.066,0.061,1952.04,1033.03,2570.102,648.625,3317.432,497.194,3963.909,397.769,21.451,18.384,21.693,21.246,20.26,22.818,16.796,4.511,4.409,5.081,4.558,4.584,6.976,2.513,4201.689,2562.896,-170.92,105.895,31.077,22.253,12.815,-5.158,11.237,-2.102,-0.153,5.08,-11.545,-3.612,1.387,-6.624,-2.431,-7.361,-2.552,-1.707,-6.14,5.069,72.966,38.289,30.61,19.644,15.39,19.205,15.988,14.975,11.476,12.343,10.876,10.928,9.53,11.503,9.622,11.041,10.563,10.039,10.873,11.488
79_unhealthy.wav,0.109,0.039,2122.312,503.275,2106.633,270.867,2524.948,209.2,2924.231,169.493,27.909,14.175,17.819,17.73,18.082,17.3,40.765,4.985,3.573,4.241,3.873,3.452,2.795,2.957,4452.235,996.567,-91.393,112.116,-27.345,47.978,-19.602,27.719,-18.551,17.433,-13.162,14.42,-15.218,11.526,-12.587,0.905,-10.441,-0.612,-13.482,3.306,-3.709,1.086,42.165,19.942,15.744,9.606,9.138,7.837,8.554,6.306,8.391,7.162,6.796,6.565,5.997,6.476,6.317,6.072,7.133,6.909,7.538,7.362
77_unhealthy.wav,0.106,0.042,2186.157,495.876,2348.76,293.931,2783.794,245.108,3186.638,213.668,17.728,15.028,16.29,17.874,18.419,17.498,41.532,4.853,4.055,4.174,3.575,3.415,2.828,2.721,4989.192,1132.331,-103.964,101.905,-10.34,43.671,-11.511,26.943,-9.996,25.019,-14.214,19.713,-10.531,12.674,-12.69,6.857,-6.086,5.461,-6.244,-1.458,-8.245,-3.274,53.901,18.727,20.657,12.57,11.625,9.19,10.279,7.064,7.163,7.677,6.944,6.981,6.767,7.097,6.062,7.12,6.872,7.56,6.307,5.597
82_unhealthy.wav,0.184,0.064,2933.116,543.154,2430.595,228.675,2753.432,190.615,3041.89,161.624,22.559,14.68,18.292,18.747,17.766,17.354,43.082,5.248,4.321,4.547,4.039,2.985,2.878,2.789,5894.094,830.091,-95.446,78.337,-26.221,44.241,-22.47,29.749,-21.573,23.954,-16.577,20.472,-19.631,13.888,-12.626,6.248,-7.667,7.406,-9.416,9.652,-3.783,1.067,48.431,17.235,17.036,10.739,11.323,9.24,9.572,8.074,6.947,6.874,8.377,7.437,7.971,7.881,7.011,7.313,8.105,9.558,7.9,8.847
1_unhealthy.wav,0.055,0.029,1504.312,459.41,1841.436,343.717,2372.497,312.755,2871.05,292.135,26.136,17.492,19.39,17.601,19.154,18.449,38.418,5.487,4.589,4.462,2.89,3.174,2.911,3.99,3231.579,1145.166,-111.253,134.152,-24.658,41.542,-3.075,28.475,-10.6,14.917,-14.41,8.844,-4.548,9.94,-4.68,3.622,-5.555,3.362,-4.956,-1.478,0.089,-5.348,56.162,27.303,17.846,14.268,11.457,8.577,12.111,7.342,10.908,7.041,8.447,7.876,7.35,5.901,7.027,5.313,6.185,6.167,5.631,6.138
200_healthy.wav,0.096,0.06,2722.327,907.673,3214.816,422.807,3775.458,268.425,4258.487,206.658,20.302,17.098,20.45,19.641,20.156,20.107,15.884,4.664,5.006,4.781,3.843,3.613,5.197,2.109,6798.905,2002.155,-119.37,85.974,33.87,9.981,17.702,0.517,9.579,-5.315,4.175,8.123,-7.983,1.573,-2.931,-1.608,-0.196,-2.435,1.203,5.844,1.612,7.575,67.53,26.251,21.385,13.477,11.022,14.617,11.43,13.411,9.896,9.889,10.139,8.331,7.617,7.473,8.196,7.369,8.334,11.324,11.165,10.937
139_healthy.wav,0.147,0.074,3246.748,865.797,3015.34,341.857,3501.993,245.162,3931.753,186.724,24.169,15.122,18.484,17.552,17.657,16.109,14.876,5.319,4.654,4.887,4.49,3.323,1.929,1.29,6897.37,1475.025,-15.76,59.259,-1.602,12.56,8.738,3.957,2.044,4.224,4.98,2.897,2.329,1.989,1.715,-1.549,-0.61,0.293,-0.002,2.762,2.296,0.056,63.221,23.544,18.501,12.536,11.092,10.019,8.294,8.915,8.4,7.911,7.249,7.689,7.368,7.598,6.895,7.346,8.614,9.449,9.217,9.673
25_unhealthy.wav,0.158,0.044,2493.612,378.0,2117.952,233.534,2492.856,206.153,2846.022,176.338,20.082,13.594,16.725,15.909,16.342,19.091,43.434,3.878,3.758,4.027,3.154,2.676,3.095,2.318,4721.317,837.007,-47.044,95.778,-43.918,52.071,-22.551,20.862,-18.676,19.246,-21.254,21.882,-19.213,9.452,-12.584,3.889,-8.496,6.269,-9.122,2.69,-2.443,-1.879,23.954,16.158,15.883,16.404,11.182,9.291,8.587,7.01,7.098,9.222,6.004,6.885,9.159,6.078,6.416,5.718,5.991,5.494,5.313,4.917
179_healthy.wav,0.143,0.093,3100.788,969.117,2971.2,472.992,3478.237,381.164,3927.18,322.219,20.215,15.514,17.52,16.787,17.244,18.929,15.652,5.971,5.169,5.455,4.547,3.565,4.751,1.934,6591.0,1898.095,-42.779,62.836,4.774,24.059,9.645,-1.878,9.272,-2.962,3.185,5.93,-4.765,3.023,-1.243,-3.518,-0.322,-1.442,-1.863,-0.021,-0.729,-0.986,67.898,32.26,26.302,18.575,16.601,15.438,14.059,11.21,11.423,10.546,9.858,9.25,8.386,7.317,7.069,6.802,7.137,8.06,8.599,8.145
151_healthy.wav,0.119,0.088,3016.803,1165.95,3095.137,434.404,3646.743,315.875,4128.787,265.69,25.001,16.586,19.972,18.713,18.604,18.442,15.733,5.33,5.165,5.348,4.607,3.901,3.815,1.882,6592.874,1973.384,-78.156,65.984,24.558,25.633,13.826,3.599,16.211,0.576,3.31,4.155,2.711,3.645,1.396,2.012,-1.806,-3.956,-0.961,-1.017,-0.469,-0.752,64.282,33.253,30.66,19.102,15.275,16.951,13.601,12.256,10.534,10.0,9.851,9.094,8.153,8.388,7.482,7.375,7.277,7.517,7.277,8.18
93_unhealthy.wav,0.098,0.026,1910.955,394.86,1882.201,302.416,2347.461,285.39,2800.541,256.381,30.01,17.786,20.313,18.415,17.826,18.395,38.761,4.943,4.258,3.819,2.99,2.349,2.601,2.964,3720.198,920.385,-114.786,119.293,-50.734,42.624,-6.702,19.708,-16.884,19.394,-17.41,17.303,-10.873,6.658,-15.767,3.546,-7.766,3.384,-7.694,1.612,-10.709,-0.542,31.655,21.866,14.742,11.63,9.624,9.258,7.646,6.76,7.166,8.162,6.567,5.959,6.688,7.189,6.726,5.702,5.737,5.886,7.017,6.577
23_unhealthy.wav,0.116,0.049,2272.971,630.749,2206.868,348.901,2609.582,275.334,2985.492,211.959,19.405,17.146,19.837,18.542,19.701,19.164,42.895,3.478,4.202,4.375,3.467,3.031,3.222,4.694,4821.581,1305.018,-88.36,105.433,-24.509,41.851,-22.361,23.727,-19.787,15.147,-27.104,13.854,-15.21,8.935,-12.799,-1.113,-10.048,1.779,-7.346,7.095,0.587,2.505,55.243,24.237,12.804,10.72,10.931,11.087,8.884,11.495,10.117,11.356,7.874,6.68,7.178,7.664,9.035,6.719,8.872,7.938,7.815,8.432
60_unhealthy.wav,0.135,0.051,2783.873,791.206,2890.497,479.901,3445.297,365.149,3943.429,266.981,15.963,13.798,18.616,19.068,19.527,17.09,15.39,4.017,3.555,3.856,3.323,3.014,2.513,1.664,6186.907,1885.576,-82.697,83.517,-0.598,10.497,10.425,7.07,5.079,0.079,-0.206,-0.935,-0.097,-1.701,-1.019,0.175,2.396,-0.449,0.851,-1.857,-4.513,-3.196,37.554,22.988,15.024,15.262,8.765,8.287,9.523,8.273,7.664,6.792,6.853,6.757,6.567,7.311,7.596,7.008,8.197,7.953,7.093,6.404
195_healthy.wav,0.129,0.059,2788.605,897.231,2857.757,529.929,3426.38,432.89,3935.424,346.994,19.353,18.235,20.671,20.683,19.861,19.879,16.368,5.445,4.352,4.617,4.647,3.744,3.85,2.196,6081.506,2027.665,-42.241,82.169,-2.227,19.912,13.856,0.853,7.923,-0.712,6.873,-1.901,-4.689,-3.17,-2.937,3.607,-0.066,1.6,0.859,-1.246,2.527,0.781,52.364,29.905,19.682,13.861,10.964,13.31,10.473,9.501,8.063,9.043,7.831,7.902,8.136,9.107,7.81,6.005,9.084,11.511,9.477,7.411
140_healthy.wav,0.187,0.103,3914.428,1049.088,3510.683,352.923,3877.154,241.79,4186.982,184.312,21.222,16.919,19.919,19.323,19.116,19.248,17.409,4.706,4.49,4.644,4.41,4.042,4.668,3.039,8508.671,1327.512,-19.464,51.93,36.986,13.087,14.581,3.204,15.302,-0.782,7.234,10.401,-0.379,6.226,-1.184,-2.121,-1.572,-0.764,0.024,2.841,0.825,1.861,63.541,24.681,25.911,19.218,16.244,14.777,10.636,10.601,9.781,9.639,8.534,8.883,7.413,7.65,8.07,7.515,9.35,9.365,10.155,7.81
55_unhealthy.wav,0.067,0.019,1694.807,520.092,2244.26,457.437,2988.722,391.301,3660.372,336.354,16.762,13.321,16.033,17.751,18.124,17.295,17.45,3.917,3.607,3.84,3.037,3.06,3.452,2.448,3588.201,1624.655,-91.912,129.969,1.837,11.621,3.226,-1.972,-2.219,-0.855,-4.343,-3.543,-1.552,-0.542,0.402,-1.647,-4.572,-2.97,-4.287,-2.672,-3.549,-1.441,45.725,22.154,19.286,14.69,8.787,10.736,7.101,7.883,7.278,7.599,5.721,5.669,6.026,5.873,5.156,5.044,5.228,5.753,5.221,5.192
59_unhealthy.wav,0.087,0.052,2383.584,1058.811,2918.317,578.813,3549.294,387.853,4096.532,269.846,18.625,17.778,22.254,22.09,18.855,17.035,15.931,4.393,4.221,3.832,4.028,3.302,2.497,2.152,5574.169,2496.534,-219.116,94.371,42.788,16.115,9.504,12.891,7.731,2.39,-1.02,-1.954,-1.986,3.147,-0.883,-6.856,-5.074,-4.023,-5.604,-4.995,-2.503,-4.279,46.023,32.815,20.665,17.032,11.527,9.731,7.769,7.139,7.868,7.166,6.816,7.236,5.894,7.249,7.257,7.337,6.7,10.194,9.914,8.048
22_unhealthy.wav,0.138,0.047,2328.658,505.547,2114.345,268.545,2531.368,220.509,2919.697,181.122,16.153,13.091,16.106,16.613,17.064,18.321,43.478,3.188,3.78,3.617,3.152,2.505,3.121,3.148,4580.918,1011.766,-34.634,106.501,-41.06,33.668,-27.23,21.404,-21.319,14.005,-27.782,16.053,-18.819,5.649,-14.294,0.813,-10.534,4.445,-7.469,2.07,-2.9,-0.358,34.239,22.069,19.71,11.121,9.856,9.485,10.449,6.653,10.482,8.878,6.723,6.767,6.755,7.138,6.467,7.304,6.332,7.598,6.387,6.194
75_unhealthy.wav,0.112,0.057,2299.549,643.063,2354.601,276.333,2754.779,204.843,3124.92,176.161,16.46,15.686,18.123,18.347,18.52,16.9,41.409,4.793,4.272,5.608,4.599,4.068,2.936,3.46,5087.79,1108.4,-113.658,94.941,-4.128,51.786,-13.777,34.347,-17.603,22.538,-12.411,17.205,-9.231,9.977,-13.474,7.586,-7.265,3.646,-8.463,0.395,-9.241,-0.287,60.183,25.083,20.038,12.674,12.297,11.585,10.7,9.551,9.18,8.994,8.997,8.476,6.785,7.384,6.523,7.775,7.268,7.57,8.283,8.868
24_unhealthy.wav,0.143,0.045,2303.791,342.923,2047.128,213.083,2443.426,190.694,2823.512,173.403,18.764,14.953,16.991,16.689,18.423,19.597,42.565,3.779,3.903,3.839,3.047,3.186,3.213,2.602,4451.852,694.096,-52.481,99.708,-47.386,47.018,-21.017,22.884,-18.279,13.887,-23.446,13.512,-18.663,5.705,-12.89,1.191,-12.408,0.387,-9.14,1.592,-4.125,0.309,33.063,19.407,20.834,13.645,12.151,10.674,6.886,7.375,8.068,7.959,6.799,6.631,6.438,6.246,5.661,6.192,5.453,5.475,5.586,5.937
64_unhealthy.wav,0.106,0.038,2160.811,383.674,2180.925,275.518,2604.079,225.811,2994.703,187.825,19.869,14.908,18.568,18.639,18.609,17.37,41.258,3.909,4.2,4.582,4.114,3.243,2.346,2.147,4667.026,985.11,-118.802,104.437,-29.189,42.103,-13.3,29.063,-20.866,21.609,-24.331,10.729,-15.099,5.938,-11.789,-0.907,-11.015,-0.199,-6.906,-1.298,-6.32,-2.7,55.017,17.44,20.318,11.124,12.462,11.087,9.025,6.992,8.153,7.793,7.42,6.846,6.596,6.451,7.799,6.581,6.362,6.911,5.756,5.766
94_unhealthy.wav,0.147,0.032,2595.699,305.73,2215.685,192.674,2595.721,169.881,2943.451,149.804,30.677,15.678,18.389,19.58,19.073,17.546,41.512,4.754,3.754,3.861,3.076,2.67,2.037,2.159,5054.715,681.454,-90.24,80.069,-46.363,56.046,-8.093,27.477,-17.327,22.967,-17.591,18.405,-17.44,7.649,-19.299,1.188,-14.477,4.514,-12.767,2.995,-6.411,2.257,24.802,11.636,14.676,7.043,6.004,5.226,5.601,4.73,6.781,6.054,6.178,6.017,5.224,4.93,5.636,5.118,4.966,5.617,5.618,6.198
122_healthy.wav,0.187,0.089,3474.429,896.883,3032.204,395.044,3466.941,303.491,3851.005,229.224,17.936,14.061,16.244,15.528,16.115,16.131,15.055,5.608,4.46,4.589,3.432,2.993,2.962,1.781,7178.009,1576.708,-23.213,53.829,-0.672,14.731,4.88,6.733,4.846,4.954,4.271,3.114,2.548,2.987,4.637,2.853,2.179,1.068,-0.468,0.394,-1.167,0.548,83.119,28.879,18.768,12.189,11.94,11.649,9.038,8.554,8.812,8.869,6.348,8.016,6.4,5.582,5.633,5.156,4.844,5.362,5.431,5.379
35_unhealthy.wav,0.057,0.025,1845.366,628.891,2415.622,531.479,3076.999,470.243,3693.979,411.099,20.032,14.556,16.603,17.599,16.739,16.438,15.163,3.651,3.91,3.805,3.288,2.616,2.139,1.608,4232.049,1714.095,-124.003,109.494,5.874,32.896,10.986,11.695,12.678,12.968,1.645,4.5,9.672,3.052,3.532,0.739,1.768,-0.683,-0.037,-1.008,-5.556,-0.846,49.106,24.141,19.142,11.315,9.079,7.439,7.633,6.885,6.292,5.901,5.879,5.652,5.004,5.281,5.596,4.965,5.41,4.951,5.647,5.874
50_unhealthy.wav,0.053,0.038,1700.561,833.482,2305.055,609.272,3004.049,501.371,3643.882,415.99,16.093,16.139,19.139,19.178,17.674,16.876,15.686,4.428,4.025,4.318,3.725,3.356,2.968,1.971,3775.663,1987.991,-144.957,118.465,20.525,28.564,2.354,10.07,11.918,4.852,-0.085,3.299,3.414,3.651,5.364,2.257,1.87,0.87,-1.184,0.81,1.81,1.788,71.147,35.825,18.353,10.861,9.233,8.408,7.465,7.29,8.152,6.57,7.361,6.115,7.795,7.816,5.772,5.695,5.077,5.352,6.298,5.697
187_healthy.wav,0.185,0.077,3563.787,721.813,3174.247,253.623,3582.803,185.677,3939.973,149.47,20.532,15.171,18.383,18.561,18.076,17.731,15.33,4.669,3.925,4.137,3.382,3.274,3.658,1.648,7607.091,1078.617,-50.463,56.435,12.569,11.273,-2.738,1.363,4.543,-0.96,2.299,2.748,-1.977,2.59,-4.024,0.678,-1.405,3.326,3.037,2.64,2.083,1.359,41.671,18.91,13.109,13.08,9.408,10.783,8.832,8.714,8.471,8.218,7.393,7.3,7.001,6.681,6.253,7.256,7.768,8.261,8.013,7.555
104_healthy.wav,0.085,0.046,1811.217,879.999,2063.716,641.806,2677.694,656.845,3275.099,651.996,24.431,16.48,19.296,19.53,20.696,27.088,20.294,4.884,3.915,4.153,4.042,3.592,6.292,5.112,3640.768,1770.431,-125.879,126.592,-23.164,36.223,20.941,-1.178,16.493,-3.644,6.52,9.342,-6.403,3.866,-7.943,2.045,-2.331,-1.482,4.748,-3.501,4.89,-3.197,52.399,35.055,22.522,19.196,11.949,13.492,10.219,9.49,9.599,8.902,8.388,7.759,7.614,8.298,8.154,8.29,8.82,8.486,7.828,7.804
70_unhealthy.wav,0.139,0.06,2473.921,626.324,2247.109,298.313,2597.92,253.619,2925.118,224.072,19.676,19.053,22.903,21.433,21.76,21.253,40.53,3.943,5.122,4.953,4.307,4.096,3.757,3.396,5092.203,1078.635,-202.223,75.231,-14.236,66.306,-8.288,24.384,-16.237,17.129,-21.286,3.963,-19.76,0.483,-4.509,-5.366,-8.967,-0.041,-8.025,-0.517,-6.796,-8.445,58.988,23.833,23.21,16.02,13.952,11.624,11.95,9.303,9.735,11.513,8.765,8.062,8.866,8.303,9.774,7.462,8.675,6.249,7.495,6.895
31_unhealthy.wav,0.132,0.056,2621.635,771.899,2513.524,488.439,3044.868,422.347,3548.702,354.789,18.26,14.898,18.594,19.588,18.7,18.714,15.415,4.228,4.406,4.678,4.467,3.809,3.421,1.849,5285.161,1607.385,-89.082,81.389,-12.564,22.778,-7.067,-0.495,2.751,-3.446,-7.71,-0.844,-4.883,-2.687,-5.293,-4.596,-2.971,-2.211,-3.564,-1.005,-0.499,-0.974,68.941,29.87,24.97,13.884,12.313,12.417,12.312,8.997,8.754,9.267,7.961,8.779,7.941,6.915,7.711,6.939,6.383,7.896,8.32,8.339
